"country","year","gdp_real_lg1","debt_to_gdp_bus_d3","debt_to_gdp_hh_d3","debt_to_gdp_private_d3","debt_private_real_lg3","housing_real_lg3","equities_real_lg3","bvx_bank_eq_decline","bvx_bank_failures","crisis_ind_bvx_equity","crisis_ind_bvx_panic","crisis_ind_bvx","crisis_ind_rr","crisis_ind_st","developed"
"Germany",1973,4.66687432914039,2.955631,3.949081,2.30157066666667,19.0053579728903,3.94705323440869,-30.4012444175861,1,0,0,0,0,0,0,1
"Germany",1974,0.886130941322438,3.223912,2.748382,1.99076466666667,14.1640198118433,0.261760100188858,-35.7749400910873,0,0,0,0,0,0,0,1
"Germany",1975,-0.870516923040032,2.623652,1.662275,1.42864233333333,8.04737451663757,-3.56802658076363,-13.5816480096523,0,0,0,0,0,0,0,1
"Germany",1976,4.8306793956586,1.66993799999999,0.959230999999996,0.876389666666663,8.24413169342897,-3.46701390951205,10.5626450913575,0,0,0,0,0,0,0,1
"Germany",1977,3.29241823902233,0.625892,2.847678,1.15785666666666,10.7211365381862,-1.28454911851449,19.0218117857066,0,0,0,0,0,1,0,1
"Germany",1978,2.96412539575375,-1.063699,3.760738,0.899013000000001,15.5267596860444,7.54015854754059,-7.39633221130104,0,0,0,0,0,0,0,1
"Germany",1979,4.06654702681131,-0.505620999999998,5.635143,1.70984066666667,15.3740299759335,10.6070615460672,-13.3475224255179,0,0,0,0,0,0,0,1
"Germany",1980,1.3989969024248,1.152674,6.1386,2.43042466666666,14.7268597543848,10.454242410282,-26.4643803129235,0,0,0,0,0,0,0,1
"Germany",1981,0.527844981223602,3.642595,6.613076,3.418557,10.5171402573265,3.58492600366316,-33.0634694620235,0,0,0,0,0,0,0,1
"Germany",1982,-0.395622299645648,4.727425,5.936905,3.55477666666666,7.52454352882675,-4.19262577164129,-5.84134130082725,0,0,0,0,0,0,0,1
"Germany",1983,1.56017586306989,1.908977,6.004616,2.63786433333334,6.37677914007249,-9.19276222954525,33.9923663431638,0,0,0,0,0,0,0,1
"Germany",1984,2.78383700798548,-0.291525999999998,4.74608600000001,1.48485333333334,8.24802512794308,-11.7979483522431,42.4689542696433,0,0,0,0,0,0,0,1
"Germany",1985,2.30125212454082,-2.367707,4.721126,0.784473000000001,9.71499321800252,-9.01807573200125,84.3199125018168,0,0,0,0,0,0,0,1
"Germany",1986,2.26157184988791,-3.409025,1.772857,-0.545389333333333,10.7782745212347,-5.59060938328881,59.0576683551014,0,0,0,0,0,0,0,1
"Germany",1987,1.39241236233074,-3.142331,0.777079999999998,-0.788417,9.51414766203063,-2.40779486174445,18.1746048043619,1,0,0,0,0,0,0,1
"Germany",1988,3.64017018250342,-1.599235,-1.701128,-1.100121,9.24453883447972,0.130986510746324,-7.61766876046478,0,0,0,0,0,0,0,1
"Germany",1989,3.8225523156278,0.781462000000005,-1.015418,-0.0779853333333307,8.47673065047529,0.947030429751601,11.1625763094233,0,0,0,0,0,0,0,1
"Germany",1990,5.12158492066792,0.242247999999996,-2.008984,-0.588912000000003,10.9302050581553,6.23182498264272,18.3450652150508,0,0,0,0,0,0,0,1
"Germany",1991,4.982069497055,-2.920077,-7.719183,-3.54642,12.3257644157023,5.32875411580656,-1.33366917975194,0,0,0,0,0,0,0,1
"Germany",1992,1.90553580731825,-3.691945,-7.056597,-3.58284733333334,12.8647159681494,5.20341783281533,-33.8008773455854,0,0,0,0,0,0,0,1
"Germany",1993,-0.960765917269235,0.503733000000004,-2.69106,-0.729108999999994,13.657595907721,1.10013803343197,27.7385510771187,0,0,0,0,0,0,0,1
"Germany",1994,2.42766414034916,1.364696,6.543111,2.63593566666666,12.210455552837,2.04989712148123,12.0787755760055,0,0,0,0,0,0,0,1
"Germany",1995,1.7227162958898,-1.421938,7.903349,2.16047033333334,9.30619027415514,-0.775405981001178,23.0786835034935,0,0,0,0,0,0,0,1
"Germany",1996,0.814570961237226,-3.580835,7.649936,1.356367,7.91517532712784,-4.05191839578213,12.6984531188809,0,0,0,0,0,0,0,1
"Germany",1997,1.83231085420799,-0.543216999999999,6.886048,2.114277,7.74129625610064,-8.52236716435779,59.4827918603501,0,0,0,0,0,0,0,1
"Germany",1998,1.9602787790741,4.445965,7.157402,3.867789,12.2580667296872,-7.84511681651898,71.1688261311811,0,0,0,0,0,0,0,1
"Germany",1999,1.9676491393211,2.984731,7.269135,3.41795533333333,11.9310729487419,-5.23380007795453,80.4202839780189,0,0,0,0,0,0,0,1
"Germany",2000,2.91902427575224,5.473599,5.90626,3.79328633333333,13.0524928232695,-2.64133076289004,34.2282370689802,0,0,0,0,0,0,0,1
"Germany",2001,1.68125875783049,5.084999,2.75951499999999,2.614838,9.19962360747516,-4.06622318022819,-5.95411900998422,0,0,0,0,0,0,0,1
"Germany",2002,0,6.052083,-0.75367,1.76613766666667,6.20910538120489,-5.36335426193539,-97.3596237463692,1,0,0,0,0,0,0,1
"Germany",2003,-0.712437995240922,3.165379,-0.911578000000006,0.751267000000003,2.66765877711561,-7.02135280601713,-58.4722429986808,0,0,0,0,0,0,0,1
"Germany",2004,1.1631791779978,-1.965853,-1.235179,-1.06701066666667,-2.86853180055808,-7.79756205896733,-30.2002480605632,0,0,0,0,0,0,0,1
"Germany",2005,0.70422842854958,-4.368974,-2.058009,-2.14232766666667,-5.72093075976068,-8.12540590692057,50.489806461244,0,0,0,0,0,0,0,1
"Germany",2006,3.63334680316916,-4.91839,-4.958068,-3.29215266666667,-5.30694257097543,-6.23351350452352,38.8316068804865,0,0,0,0,0,0,0,1
"Germany",2007,3.2085077420744,-1.44981300000001,-7.46493599999999,-2.971583,-3.08661280687897,-6.19512945870545,50.4213610848643,0,0,0,0,0,0,0,1
"Germany",2008,1.07650029169468,0.927154000000002,-8.18505,-2.41929866666666,-0.931527172025309,-2.09716423803965,-25.7489840981236,1,1,1,1,1,1,1,1
"Germany",2009,-5.78289255378914,2.192929,-3.346818,-0.384629666666664,-3.23972847850895,-2.76388382483303,-25.6574320976027,0,0,0,0,0,0,0,1
"Germany",2010,3.99890074095604,-0.77852,-2.105945,-0.961488333333335,-3.09198619104428,0.368801813484991,-29.5997104183351,0,0,0,0,0,0,0,1
"Germany",2011,3.59461282690816,-4.362202,-2.468625,-2.27694233333333,-4.74445833329285,-1.42294891039647,5.47397717500714,1,0,0,0,0,,0,1
"Germany",2012,0.490786499504026,-5.10974299999999,-5.388525,-3.49942266666667,-3.0046781335085,1.48488176680061,9.09794217735014,0,0,0,0,0,,0,1
"Germany",2013,0.488389915025156,-0.303473999999994,-3.674088,-1.32585399999999,0.168157746684412,2.24308469881821,16.6114807748324,0,0,0,0,0,,0,1
"Germany",2014,1.91130799052432,-0.0420109999999951,-2.933753,-0.991921333333333,1.97120721333997,4.97943610384945,37.4293168191797,0,0,0,0,0,,0,1
"Germany",2015,1.72818586470118,-0.472360000000002,-3.10539,-1.19258333333334,4.91333240559504,8.96037363012943,24.0968260601916,0,0,0,0,0,,0,1
"Germany",2016,1.92497826215359,,,,,,,0,0,0,0,0,,0,1
"Greece",1950,,,,,,,,,,,,,,,0
"Greece",1951,,,,,,,,,,,,,,,0
"Greece",1952,,,,,,,,,,,,,,,0
"Greece",1953,,,,,,,,,,,,,,,0
"Greece",1954,,,,,,,,,,,,,,,0
"Greece",1955,,,,,,,,,,,,,,,0
"Greece",1956,,,,,,,,,,,,,,,0
"Greece",1957,,,,,,,,,,,,,,,0
"Greece",1958,,,,,,,,,,,,,,,0
"Greece",1959,,,,,,,,,,,,,,,0
"Greece",1960,,,,,,,,,,,,,,,0
"Greece",1961,,,,,,,,,,,,,,,0
"Greece",1962,,,,,,,,,,,,,,,0
"Greece",1963,,,,,,,,,,,,,,,0
"Greece",1964,,,,,,,,,,,,,,,0
"Greece",1965,,,,,,,,,,,,,,,0
"Greece",1966,,,,,,,,,,,,,,,0
"Greece",1967,,,,,,,,,,,,,,,0
"Greece",1968,,,,,,,,,,,,,,,0
"Greece",1969,,,,,,,,,,,,,,,0
"Greece",1970,,,,,,,,,,,,,,,0
"Greece",1971,,,,,,,,,,,,,,,0
"Greece",1972,,,,,,,,,,,,,,,0
"Greece",1973,,,,,,,,,,,,,,,0
"Greece",1974,,,,,,,,,,,,,,,0
"Greece",1975,,,,,,,,,,,,,,,0
"Greece",1976,,,,,,,,,,,,,,,0
"Greece",1977,,,,,,,,,,,,,,,0
"Greece",1978,,,,,,,,,,,,,,,0
"Greece",1979,,,,,,,,,,,,,,,0
"Greece",1980,,,,,,,,,,,,,,,0
"Greece",1981,,,,,,,,,,,,,,,0
"Greece",1982,,,,,,,,,,,,,,,0
"Greece",1983,,,,,,,,,,,,,,,0
"Greece",1984,,,,,,,,,,,,,,,0
"Greece",1985,,,,,,,,,,,,,,,0
"Greece",1986,,,,,,,,,,,,,,,0
"Greece",1987,,,,,,,,,,,,,,,0
"Greece",1988,,,,,,,,,,,,,,,0
"Greece",1989,,,,,,,,,,,,,,,0
"Greece",1990,,,,,,,,,,,,,,,0
"Greece",1991,,,,,,,,,,,,,,,0
"Greece",1992,,,,,,,,,,,,,,,0
"Greece",1993,,,,,,,,,,,,,,,0
"Greece",1994,,,,,,,,,,,,,,,0
"Greece",1995,,,,,,,,,,,,,,,0
"Greece",1996,,,,,,,,,,,,,,,0
"Greece",1997,,-0.706737999999998,,0.631407366666669,18.2947877309934,,33.9639133825421,,,,,,,,0
"Greece",1998,3.82096711886577,1.661683,,1.5459116,26.4083418197533,,94.2423632753281,0,0,0,0,0,0,,0
"Greece",1999,3.02633759507707,3.851009,,2.52017443333333,33.8390015920483,,166.883513950418,0,0,0,0,0,0,,0
"Greece",2000,3.84489805597363,9.979106,5.8854337,5.2881799,46.0033004767445,21.2399546117423,72.5351769802594,0,0,0,0,0,0,,0
"Greece",2001,4.04854138168877,10.786553,8.8501681,6.5455737,49.4016397411628,23.1956495298437,-15.0187555129639,1,0,0,0,0,0,,0
"Greece",2002,3.84788211184199,8.426705,11.518007,6.64823733333333,47.219352198961,28.4339741970761,-125.40193633633,0,0,0,0,0,0,,0
"Greece",2003,5.63286427281584,2.778836,12.341204,5.04001333333333,39.3503543708569,24.2888914893373,-49.7147247821115,0,0,0,0,0,0,,0
"Greece",2004,4.93708770923558,0.044750999999998,13.668654,4.571135,35.2341287888481,12.6625513657034,-2.16492004926803,0,0,0,0,0,0,,0
"Greece",2005,0.597354336557654,4.761803,17.254976,7.33892633333334,39.7323070878472,9.15857460549911,64.3494388456383,0,0,0,0,0,0,,0
"Greece",2006,5.49845934940132,5.691648,18.988214,8.22662066666667,41.1272999614431,15.4494766430653,56.861847309498,0,0,0,0,0,0,,0
"Greece",2007,3.22130131819502,8.318854,19.586803,9.30188566666667,40.122593663103,18.8840981009612,51.7563847157717,0,0,0,0,0,0,,0
"Greece",2008,-0.335735518808278,11.534029,15.838484,9.124171,38.4449520912343,8.68547827895107,-80.450296708952,1,0,0,1,1,1,,0
"Greece",2009,-4.39595538765225,11.357011,12.56339,7.973467,23.2026530235214,-5.70253517553481,-77.7200698485235,0,0,0,0,0,0,,0
"Greece",2010,-5.63485465413676,16.527267,9.73260699999999,8.75329133333332,10.437049964117,-16.1486595832749,-139.418422692385,1,1,1,1,1,0,,0
"Greece",2011,-9.5767720145469,8.696465,8.141079,5.61251466666667,-11.7953070459005,-21.3254318308132,-106.568662047948,0,0,0,0,0,,,0
"Greece",2012,-7.58070417510899,7.980414,6.74564700000001,4.908687,-18.0513596518135,-28.9318680900255,-96.5643230296902,0,0,0,0,0,,,0
"Greece",2013,-3.29512277737498,-1.784589,4.001419,0.738943333333339,-22.15501169635,-30.6695519309534,-21.0271773061938,0,0,0,0,0,,,0
"Greece",2014,0.737054193364095,-0.433959000000002,-0.558745000000002,-0.330901333333334,-11.9397630875764,-28.3738445656068,19.7478215404816,0,0,0,0,0,,,0
"Greece",2015,-0.291326240047507,-1.690291,-2.378743,-1.35634466666667,-6.7181403722165,-18.9958220166242,-31.7937128389239,0,0,0,0,0,,,0
"Greece",2016,-0.244613676304528,,,,,,,0,0,0,0,0,,,0
"Hong Kong",1950,,,,,,,,,,,,,,,1
"Hong Kong",1951,,,,,,,,,,,,,,,1
"Hong Kong",1952,,,,,,,,,,,,,,,1
"Hong Kong",1953,,,,,,,,,,,,,,,1
"Hong Kong",1954,,,,,,,,,,,,,,,1
"Hong Kong",1955,,,,,,,,,,,,,,,1
"Hong Kong",1956,,,,,,,,,,,,,,,1
"Hong Kong",1957,,,,,,,,,,,,,,,1
"Hong Kong",1958,,,,,,,,,,,,,,,1
"Hong Kong",1959,,,,,,,,,,,,,,,1
"Hong Kong",1960,,,,,,,,,,,,,,,1
"Hong Kong",1961,,,,,,,,,,,,,,,1
"Hong Kong",1962,,,,,,,,,,,,,,,1
"Hong Kong",1963,,,,,,,,,,,,,,,1
"Hong Kong",1964,,,,,,,,,,,,,,,1
"Hong Kong",1965,,,,,,,,,,,,,,,1
"Hong Kong",1966,,,,,,,,,,,,,,,1
"Hong Kong",1967,,,,,,,,,,,,,,,1
"Hong Kong",1968,,,,,,,,,,,,,,,1
"Hong Kong",1969,,,,,,,,,,,,,,,1
"Hong Kong",1970,,,,,,,,,,,,,,,1
"Hong Kong",1971,,,,,,,,,,,,,,,1
"Hong Kong",1972,,,,,,,,,,,,,,,1
"Hong Kong",1973,,,,,,,,,,,,,,,1
"Hong Kong",1974,,,,,,,,,,,,,,,1
"Hong Kong",1975,,,,,,,,,,,,,,,1
"Hong Kong",1976,,,,,,,,,,,,,,,1
"Hong Kong",1977,,,,,,,,,,,,,,,1
"Hong Kong",1978,,,,,,,,,,,,,,,1
"Hong Kong",1979,,,,,,,,,,,,,,,1
"Hong Kong",1980,,,,,,,,,,,,,,,1
"Hong Kong",1981,,,,,,,,,,,,,,,1
"Hong Kong",1982,,,,,,,,,,,,,,,1
"Hong Kong",1983,,,,,,,,,,,,,,,1
"Hong Kong",1984,,,,,,,,,,,,,,,1
"Hong Kong",1985,,,,,,,,,,,,,,,1
"Hong Kong",1986,,,,,,,,,,,,,,,1
"Hong Kong",1987,,,,,,,,,,,,,,,1
"Hong Kong",1988,,,,,,,,,,,,,,,1
"Hong Kong",1989,,,,,,,,,,,,,,,1
"Hong Kong",1990,,,,,,,,,,,,,,,1
"Hong Kong",1991,,,,,,,,,,,,,,,1
"Hong Kong",1992,,,,,,,,,,,,,,,1
"Hong Kong",1993,,-26.98844,5.399868,-7.19619066666667,3.12101934852329,45.4936041182854,109.608679727726,,,,,,,,1
"Hong Kong",1994,5.86095943453042,-3.58101000000001,-0.871456999999999,-1.48415566666667,11.8454064677197,17.7352518677869,37.5247708094943,0,0,0,0,0,,,1
"Hong Kong",1995,2.34605197397082,9.58856,2.475836,4.02146533333333,16.1925398375371,-7.01905141653248,35.8221318065009,0,0,0,0,0,,,1
"Hong Kong",1996,4.17042719300875,12.73197,4.53465600000001,5.75554200000001,17.0719200409703,4.60511335828492,-9.93040345857197,0,0,0,0,0,,,1
"Hong Kong",1997,4.97393390883349,15.8108,12.042163,9.28432100000001,25.6267094172538,16.7409464555005,8.62978690092407,0,0,0,0,0,,,1
"Hong Kong",1998,-6.06280178604743,3.82841000000001,14.839635,6.22268166666667,16.956660224528,-12.8620027892254,-10.1279547855645,1,1,1,1,1,,,1
"Hong Kong",1999,2.47579547520367,-15.88775,13.624145,-0.754535000000004,3.38597513416557,-30.1674766351614,23.9409628292298,0,0,0,0,0,,,1
"Hong Kong",2000,7.3840139490879,-26.71198,7.30851,-6.46782333333333,-6.30444601120471,-58.3980761164441,42.0980301376737,0,0,0,0,0,,,1
"Hong Kong",2001,0.559303789329846,-25.057983,4.25638900000001,-6.93386466666666,-1.71826265823727,-21.6594187625077,22.4749810464233,0,0,0,0,0,,,1
"Hong Kong",2002,1.64306497067459,-12.898048,2.468233,-3.476605,1.41509934332128,-30.5492260455318,-52.6988460278607,0,0,0,0,0,,,1
"Hong Kong",2003,3.01054384280954,-2.276076,2.004015,-0.0906870000000026,0.640063355427534,-19.4705615993676,-11.2150158625252,0,0,0,0,0,,,1
"Hong Kong",2004,8.34218420986712,9.254143,-2.577817,2.225442,6.87267371986164,16.9708142454835,25.1725553463735,0,0,0,0,0,,,1
"Hong Kong",2005,7.12805461771797,18.921278,-5.58753,4.44458266666666,17.1567659662832,33.1324801225324,47.018339155986,0,0,0,0,0,,,1
"Hong Kong",2006,6.79644956684502,17.447456,-8.232035,3.071807,19.6804017813492,33.2905581034639,42.3012443121446,0,0,0,0,0,,,1
"Hong Kong",2007,6.26445418838131,21.59041,-6.648642,4.98058933333333,24.157848780392,23.810833784027,59.7395211492597,0,0,0,0,0,,,1
"Hong Kong",2008,2.10561626753254,19.57676,-3.604574,5.324062,20.1475429066248,10.2595265363384,-11.4087580214715,0,0,0,0,0,,,1
"Hong Kong",2009,-2.48978919863907,12.83851,3.775147,5.53788566666667,11.9454758143433,28.0397902854274,1.72511056639519,0,0,0,0,0,,,1
"Hong Kong",2010,6.54850973576631,28.69651,8.15406100000001,12.2835236666667,19.8606731523238,29.4167282065339,-25.2677981195756,0,0,0,0,0,,,1
"Hong Kong",2011,4.70237218954379,35.6054,7.732729,14.446043,23.9267478151311,42.3772152616672,14.8014222985026,1,0,0,0,0,,,1
"Hong Kong",2012,1.68601435866078,37.41705,5.81166899999999,14.409573,29.6118089337859,41.1035736589801,-8.51411786754556,0,0,0,0,0,,,1
"Hong Kong",2013,3.05436455738581,32.80923,3.422725,12.0773183333333,20.8112349656884,27.7795120538002,-12.2436061753909,0,0,0,0,0,,,1
"Hong Kong",2014,2.72495032344082,39.50206,6.42210900000001,15.3080563333333,21.5262033493836,28.1624360545069,12.0948581322554,0,0,0,0,0,,,1
"Hong Kong",2015,2.3597825337923,38.10347,5.82442100000001,14.6426303333333,22.7895222829918,14.811398198928,-14.5636922517628,0,0,0,0,0,,,1
"Hong Kong",2016,2.13986401999975,,,,,,,0,0,0,0,0,,,1
"Hungary",1950,,,,,,,,,,,,,,,0
"Hungary",1951,,,,,,,,,,,,,,,0
"Hungary",1952,,,,,,,,,,,,,,,0
"Hungary",1953,,,,,,,,,,,,,,,0
"Hungary",1954,,,,,,,,,,,,,,,0
"Hungary",1955,,,,,,,,,,,,,,,0
"Hungary",1956,,,,,,,,,,,,,,,0
"Hungary",1957,,,,,,,,,,,,,,,0
"Hungary",1958,,,,,,,,,,,,,,,0
"Hungary",1959,,,,,,,,,,,,,,,0
"Hungary",1960,,,,,,,,,,,,,,,0
"Hungary",1961,,,,,,,,,,,,,,,0
"Hungary",1962,,,,,,,,,,,,,,,0
"Hungary",1963,,,,,,,,,,,,,,,0
"Hungary",1964,,,,,,,,,,,,,,,0
"Hungary",1965,,,,,,,,,,,,,,,0
"Hungary",1966,,,,,,,,,,,,,,,0
"Hungary",1967,,,,,,,,,,,,,,,0
"Hungary",1968,,,,,,,,,,,,,,,0
"Hungary",1969,,,,,,,,,,,,,,,0
"Hungary",1970,,,,,,,,,,,,,,,0
"Hungary",1971,,,,,,,,,,,,,,,0
"Hungary",1972,,,,,,,,,,,,,,,0
"Hungary",1973,,,,,,,,,,,,,,,0
"Hungary",1974,,,,,,,,,,,,,,,0
"Hungary",1975,,,,,,,,,,,,,,,0
"Hungary",1976,,,,,,,,,,,,,,,0
"Hungary",1977,,,,,,,,,,,,,,,0
"Hungary",1978,,,,,,,,,,,,,,,0
"Hungary",1979,,,,,,,,,,,,,,,0
"Hungary",1980,,,,,,,,,,,,,,,0
"Hungary",1981,,,,,,,,,,,,,,,0
"Hungary",1982,,,,,,,,,,,,,,,0
"Hungary",1983,,,,,,,,,,,,,,,0
"Hungary",1984,,,,,,,,,,,,,,,0
"Hungary",1985,,,,,,,,,,,,,,,0
"Hungary",1986,,,,,,,,,,,,,,,0
"Hungary",1987,,,,,,,,,,,,,,,0
"Hungary",1988,,,,,,,,,,,,,,,0
"Hungary",1989,,,,,,,,,,,,,,,0
"Hungary",1990,,,,,,,,,,,,,,,0
"Hungary",1991,,,,,,,,,,,,,,,0
"Hungary",1992,,,,,,,,,,,,,,,0
"Hungary",1993,,,,,,,,,,,,,,,0
"Hungary",1994,,,,,,,,,,,,,,,0
"Hungary",1995,,,,,,,,,,,,,,,0
"Hungary",1996,,,,,,,,,,,,,,,0
"Hungary",1997,,3.34781,,-0.201353600000002,5.48103108374549,,124.859290101454,,,,,,,,0
"Hungary",1998,4.14859123576772,5.696291,,1.17629516666667,21.3774806603619,,111.898017657482,0,0,0,0,0,0,,0
"Hungary",1999,3.13716856814743,5.875352,,1.90912663333333,23.7851607669601,,50.8076568364311,0,0,0,0,0,0,,0
"Hungary",2000,4.12300386030733,9.844005,,3.79112206666667,32.8374316255248,,-27.9626410071409,0,0,0,0,0,0,,0
"Hungary",2001,3.76859826424756,10.385316,,4.8174323,38.9165539677102,,-23.5712333362995,0,0,0,0,0,0,,0
"Hungary",2002,4.42867620649192,2.95715000000001,,3.3176891,37.1590726374889,,-38.1364095393617,0,0,0,0,0,0,,0
"Hungary",2003,3.7764072591747,5.10516,,5.32721556666667,43.3472052484868,,-0.174690437191598,0,0,0,0,0,0,,0
"Hungary",2004,4.883700139575,5.568261,,5.81069046666667,40.7591112936691,,49.4366876808174,0,0,0,0,0,0,,0
"Hungary",2005,4.29466016170217,16.433052,,9.4044,49.2406139600726,,74.9945816051144,0,0,0,0,0,0,,0
"Hungary",2006,3.77886590899106,11.80539,,7.030648,33.6288931983,,70.2188197048505,0,0,0,0,0,0,,0
"Hungary",2007,0.433819280581282,20.06714,,10.0524416666667,35.2390534536667,,27.1573461946117,0,0,0,0,0,0,,0
"Hungary",2008,0.851874263389796,16.769543,,9.921475,30.5277749582032,,-75.1018000064199,1,0,0,1,1,1,,0
"Hungary",2009,-6.8278563025931,24.090567,,11.845777,24.1816863261011,,-35.8271421638149,0,0,0,0,0,0,,0
"Hungary",2010,0.680060489206546,10.72101,9.588702,6.769904,9.52272126509262,-23.7965886558057,-33.6158151027982,0,0,0,0,0,0,,0
"Hungary",2011,1.64825802414637,9.54490300000001,1.084699,3.54320066666667,-1.47137950148082,-24.892590674188,16.8686140584063,1,0,0,0,0,,,0
"Hungary",2012,-1.65743986060427,-6.58627,-5.922277,-4.16951566666666,-14.9340027689445,-22.2041757727815,-33.6501424497396,0,0,0,0,0,,,0
"Hungary",2013,2.07454837290317,-6.704809,-11.47724,-6.060683,-13.8711303665054,-18.9640045367682,-25.7581369931213,0,0,0,0,0,,,0
"Hungary",2014,4.14080629373856,-10.076257,-11.955959,-7.344072,-8.82352625476732,-3.19973599832446,-14.4425015969242,0,0,0,0,0,,,0
"Hungary",2015,3.31169806754854,-8.65557800000001,-10.294518,-6.31669866666667,-0.147581632299727,20.5641469175397,20.6268250474424,0,0,0,0,0,,,0
"Hungary",2016,2.18905195663055,,,,,,,0,0,0,0,0,,,0
"Iceland",1950,,,,,,,,,,,,,,,1
"Iceland",1951,,,,,,,,,,,,,,,1
"Iceland",1952,,,,,,,,,,,,,,,1
"Iceland",1953,,,,,,,,,,,,,,,1
"Iceland",1954,,,,,,,,,,,,,,,1
"Iceland",1955,,,,,,,,,,,,,,,1
"Iceland",1956,,,,,,,,,,,,,,,1
"Iceland",1957,,,,,,,,,,,,,,,1
"Iceland",1958,,,,,,,,,,,,,,,1
"Iceland",1959,,,,,,,,,,,,,,,1
"Iceland",1960,,,,,,,,,,,,,,,1
"Iceland",1961,,,,,,,,,,,,,,,1
"Iceland",1962,,,,,,,,,,,,,,,1
"Iceland",1963,,,,,,,,,,,,,,,1
"Iceland",1964,,,,,,,,,,,,,,,1
"Iceland",1965,,,,,,,,,,,,,,,1
"Iceland",1966,,,,,,,,,,,,,,,1
"Iceland",1967,,,,,,,,,,,,,,,1
"Iceland",1968,,,,,,,,,,,,,,,1
"Iceland",1969,,,,,,,,,,,,,,,1
"Iceland",1970,,,,,,,,,,,,,,,1
"Iceland",1971,,,,,,,,,,,,,,,1
"Iceland",1972,,,,,,,,,,,,,,,1
"Iceland",1973,,,,,,,,,,,,,,,1
"Iceland",1974,,,,,,,,,,,,,,,1
"Iceland",1975,,,,,,,,,,,,,,,1
"Iceland",1976,,,,,,,,,,,,,,,1
"Iceland",1977,,,,,,,,,,,,,,,1
"Iceland",1978,,,,,,,,,,,,,,,1
"Iceland",1979,,,,,,,,,,,,,,,1
"Iceland",1980,,,,,,,,,,,,,,,1
"Iceland",1981,,,,,,,,,,,,,,,1
"Iceland",1982,,,,,,,,,,,,,,,1
"Iceland",1983,,,,,,,,,,,,,,,1
"Iceland",1984,,,,,,,,,,,,,,,1
"Iceland",1985,,,,,,,,,,,,,,,1
"Iceland",1986,,,,,,,,,,,,,,,1
"Iceland",1987,,,,,,,,,,,,,,,1
"Iceland",1988,,,,,,,,,,,,,,,1
"Iceland",1989,,,,,,,,,,,,,,,1
"Iceland",1990,,,,,,,,,,,,,,,1
"Iceland",1991,,,,,,,,,,,,,,,1
"Iceland",1992,,,,,,,,,,,,,,,1
"Iceland",1993,,,,,,,,,,,,,,,1
"Iceland",1994,,,,,,,,,,,,,,,1
"Iceland",1995,,,,,,,,,,,,,,,1
"Iceland",1996,,,,,,,,,,,,,,,1
"Iceland",1997,,,,,,,,,,,,,,,1
"Iceland",1998,,,,,,,,,,,,,,,1
"Iceland",1999,,,,,,,,,,,,,,,1
"Iceland",2000,,,,,,,,,,,,,,,1
"Iceland",2001,,,,,,,,,,,,,,,1
"Iceland",2002,,,,,,,,,,,,,,,1
"Iceland",2003,,,1.439138,12.924906,26.0049204667839,9.88272781460355,,,,,,,,,1
